longitude,latitude,price
-87.67561,41.90263,50
-87.64969,41.91462,149
-87.70056,41.93331,95
-87.63796,41.85208,150
-87.64088,41.92799,150
-87.66437,41.99537,42
-87.66687,42.02042,48
-87.69422,41.97005,75
-87.68473,41.87358,50
-87.70499,41.91636,109
-87.65017,41.9504,77
-87.58474,41.79558,60
-87.64671,41.93649,390
-87.66789,42.02228,50
-87.64724,41.9459,130
-87.66332,41.90046,399
-87.67566,41.90749,650
-87.65478,41.9454,150
-87.72303,41.94234,45
-87.6268,41.89529,100
-87.67227,41.98439,115
-87.6481,41.93136,161
-87.6689,41.85076,112
-87.67877,41.90148,60
-87.67814,41.89677,125
-87.64503,41.84507,178
-87.63348,41.85021,30
-87.70592,41.8855,99
-87.63988,41.84485,70
-87.61437,41.80854,75
-87.64006,41.84398,55
-87.77,41.95569,80
-87.70127,41.95656,125
-87.64605,41.85675,101
-87.66346,41.97331,30
-87.63847,41.93437,115
-87.70836,41.95638,75
-87.60214,41.82257,100
-87.66562,41.93809,145
-87.71664,41.92235,98
-87.63155,41.8704,199
-87.61015,41.81774,65
-87.69198,41.90898,200
-87.69576,41.90459,89
-87.63969,41.91324,400
-87.69523,41.90397,209
-87.69976,41.93023,60
-87.6407,41.94197,125
-87.66898,41.85117,59
-87.63143,41.88652,80
-87.65976,41.89272,59
-87.66399,41.98546,210
-87.64789,41.92837,215
-87.72594,41.93895,189
-87.66509,41.8787,92
-87.67354,41.89842,85
-87.64982,41.93917,9999
-87.62375,41.88413,135
-87.64163,41.88107,150
-87.73908,41.9552,76
-87.66767,41.90774,400
-87.66532,41.99738,60
-87.69519,41.8582,28
-87.68577,41.89935,56
-87.67212,41.98532,27
-87.68932,41.89396,70
-87.68577,41.85015,115
-87.66356,41.90141,85
-87.64818,41.91849,149
-87.68879,41.90733,45
-87.67306,41.89935,40
-87.66955,41.85153,84
-87.65598,41.94558,140
-87.65495,41.91673,75
-87.61743,41.88795,150
-87.64849,41.9198,145
-87.68275,41.88975,49
-87.77595,41.95592,75
-87.67815,41.97551,55
-87.61681,41.81176,250
-87.67348,41.82533,124
-87.66582,41.85953,70
-87.61958,41.82791,52
-87.6866,41.9002,89
-87.6897,41.89644,29
-87.63143,41.88652,80
-87.65286,41.96829,45
-87.6847,41.90987,250
-87.65179,41.94752,70
-87.66277,41.89686,99
-87.64375,41.88891,45
-87.62029,41.89331,600
-87.62418,41.89284,250
-87.69436,41.92584,45
-87.72932,41.89511,65
-87.64633,41.8614,299
-87.69035,41.97974,110
-87.66206,41.89829,499
-87.6523,41.91834,199
-87.70529,41.88715,598
-87.64567,41.76478,45
-87.71039,41.90734,38
-87.63127,41.90744,145
-87.78651,41.95558,126
-87.63746,41.91214,425
-87.61231,41.81297,69
-87.70466,41.96273,50
-87.66113,41.88108,84
-87.58671,41.79088,50
-87.67902,41.95513,139
-87.68384,41.90482,99
-87.6982,41.92091,175
-87.65549,41.96297,975
-87.69072,41.9103,65
-87.68808,41.90947,195
-87.71321,41.91834,50
-87.6629,41.90067,240
-87.65492,41.91549,95
-87.62721,41.84648,85
-87.77035,41.96867,99
-87.59446,41.74585,45
-87.69278,41.97095,74
-87.67445,41.97078,100
-87.65398,41.91516,90
-87.671,41.9018,500
-87.65004,41.90944,110
-87.65477,41.91484,72
-87.74564,41.96941,60
-87.71243,41.81289,80
-87.67321,41.91586,119
-87.6694,41.93109,50
-87.64115,41.9278,100
-87.63919,41.93607,88
-87.67399,41.97232,48
-87.70382,41.92135,115
-87.721190000000007,41.93129,55
-87.62505,41.88421,200
-87.73101,41.94166,120
-87.67067,41.90031,226
-87.66363,41.93831,99
-87.63362,41.78711,22
-87.62889,41.89111,999
-87.66766,41.9117,999
-87.67252,41.91543,100
-87.67,41.96354,94
-87.61227,41.78457,55
-87.6384,41.84448,49
-87.63846,41.84426,10
-87.63847,41.84432,49
-87.68224,42.00028,95
-87.66526,41.94323,250
-87.61352,41.7498,57
-87.69595,41.90377,449
-87.62318,41.89203,152
-87.69004,41.91072,95
-87.77054,41.89891,60
-87.65984,41.83962,108
-87.63847,41.84432,69
-87.63847,41.84436,45
-87.63829,41.90652,400
-87.65266,41.94265,99
-87.62038,41.85562,250
-87.63847,41.84432,49
-87.76915,41.97084,29
-87.70092,41.9221,150
-87.70385,41.94815,48
-87.59776,41.79398,150
-87.66305,41.99954,80
-87.6496,41.93789,219
-87.65529,41.86694,100
-87.65104,41.93902,150
-87.70482,41.94755,48
-87.59632,41.79454,150
-87.76592,41.97024,129
-87.59595,41.79374,130
-87.67212,41.98532,30
-87.65243,41.8551,76
-87.71834,41.93172,32
-87.64811,41.89443,150
-87.68932,42.00755,55
-87.60373,41.79714,80
-87.59988,41.79579,45
-87.67094,41.90034,50
-87.62572,41.86273,99
-87.67488,41.85475,140
-87.69036,42.00813,45
-87.6578,41.94806,69
-87.6754,41.85789,90
-87.66735,41.90647,120
-87.63146,41.83742,65
-87.60393,41.75475,89
-87.72507,41.92601,108
-87.72617,41.8443,80
-87.65042,41.7777,25
-87.66092,41.94461,375
-87.70728,41.91536,120
-87.59754,41.79352,150
-87.66093,41.98695,149
-87.65415,41.94459,200
-87.66658,41.94669,189
-87.65589,41.8951,150
-87.65715,41.93957,90
-87.70087,41.92283,100
-87.67785,41.90147,60
-87.70654,41.96832,85
-87.64484,41.84784,51
-87.68423,41.92376,109
-87.66013,41.93596,120
-87.70219,41.9518,150
-87.6504,41.93476,175
-87.7107,41.90867,75
-87.74743,41.94584,50
-87.66216,41.85752,35
-87.66953,42.00062,100
-87.70156,41.95802,185
-87.66529,41.96229,70
-87.66706,41.85722,45
-87.67765,41.91366,110
-87.69731,41.92247,119
-87.69892,41.92378,94
-87.6777,41.87694,90
-87.66082,41.89463,297
-87.6797,41.91075,225
-87.66226,41.89822,250
-87.6836,41.86467,35
-87.6696,41.954,80
-87.6705,41.98205,89
-87.67382,41.91857,149
-87.5695,41.76838,43
-87.7312,41.92038,119
-87.69924,41.93719,89
-87.65483,41.91743,160
-87.68473,41.91495,55
-87.67082,41.9071,2500
-87.63143,41.88652,80
-87.63357,41.88945,205
-87.71081,41.9141,160
-87.69429,41.85799,29
-87.70289,41.92574,150
-87.71907,41.93007,47
-87.72108,41.92389,120
-87.66176,42.00392,70
-87.71152,41.95829,35
-87.67948,41.9511,65
-87.64656,41.75536,60
-87.61141,41.81442,130
-87.63255,41.78904,70
-87.65581,41.86338,70
-87.66028,41.93809,99
-87.65787,41.89459,89
-87.67879,41.9239,99
-87.66227,41.85933,0
-87.68443,41.94364,129
-87.69137,41.88285,175
-87.66369,41.89543,365
-87.67226,41.90651,250
-87.70685,41.9537,50
-87.658690000000007,41.97863,300
-87.64397,41.92942,119
-87.64721,41.95479,100
-87.67771,41.95405,100
-87.5962,41.79333,150
-87.70618,41.88296,165
-87.66231,41.93788,119
-87.67807,41.85262,99
-87.65698,41.97061,55
-87.67699,41.93496,195
-87.69997,41.95667,56
-87.67518,41.91853,223
-87.67793,41.94356,218
-87.62757,41.86949,89
-87.73131,41.92135,109
-87.66466,41.97248,150
-87.62932,41.90336,200
-87.69857,41.91244,95
-87.70638,41.93497,100
-87.65508,41.95109,550
-87.63048,41.90669,75
-87.69044,41.85564,115
-87.67004,41.94089,150
-87.66486,42.00377,35
-87.70417,41.88222,200
-87.63707,41.9057,80
-87.66737,41.92536,150
-87.70818,41.93366,75
-87.64198,41.85624,159
-87.72454,41.93812,114
-87.6112,41.81342,30
-87.64475,41.84853,39
-87.64845,41.75515,55
-87.66717,41.95653,300
-87.68083,41.84926,99
-87.66827,41.89936,109
-87.68224,41.85268,118
-87.66911,41.90223,99
-87.6794,41.93517,315
-87.69461,41.85824,28
-87.66343,41.8961,127
-87.69493,41.73532,46
-87.66615,41.89769,120
-87.66001,41.95139,179
-87.64956,41.88726,178
-87.68611,41.917,101
-87.68661,41.91657,152
-87.67058,41.96747,165
-87.67468,41.95998,115
-87.66827,42.00629,29
-87.66827,42.00629,25
-87.71718,41.9278,42
-87.62551,41.86285,300
-87.63253,41.89487,139
-87.58932,41.80154,153
-87.73348,41.77925,175
-87.626,41.85948,135
-87.63528,41.91033,354
-87.72307,41.95793,90
-87.63462,41.91127,55
-87.68725,41.91732,100
-87.72681,41.95519,48
-87.68259,41.86987,80
-87.68606,41.91729,145
-87.56709,41.76477,60
-87.56836,41.76549,89
-87.65965,41.93995,75
-87.68638,41.91711,171
-87.6559,41.95614,85
-87.66827,42.00629,55
-87.68318,42.00792,65
-87.71784,41.91316,69
-87.65968,41.94943,274
-87.70795,41.95083,179
-87.54919,41.74966,75
-87.66209,41.89355,165
-87.67123,41.89692,75
-87.62815,41.89633,50
-87.64497,41.88336,159
-87.63493,41.91165,69
-87.74647,41.88221,50
-87.72681,41.95519,60
-87.65347,41.83405,55
-87.65549,41.92749,155
-87.64426,41.84773,44
-87.69579,41.90986,65
-87.6845,41.93978,99
-87.68533,41.92148,500
-87.68286,41.87026,99
-87.67276,41.90631,400
-87.66751,42.00087,50
-87.57067,41.74607,45
-87.73974,41.80904,200
-87.68661,41.91554,142
-87.65475,41.85932,110
-87.64768,41.95743,85
-87.66483,41.98684,50
-87.62925,41.90339,135
-87.83526,41.95179,100
-87.67543,41.90082,89
-87.64992,41.96223,120
-87.66064,41.94998,315
-87.62193,41.81475,75
-87.6628,42.01116,60
-87.71863,41.96542,28
-87.66118,41.8936,175
-87.6712,41.91246,209
-87.6626,42.01154,449
-87.71211,41.92395,119
-87.70345,41.79359,46
-87.60256,41.80237,69
-87.60365,41.80353,59
-87.60266,41.80407,65
-87.59593,41.78465,39
-87.77462,41.8857,38
-87.64494,41.83749,104
-87.62723,41.86951,200
-87.6696,41.93411,120
-87.70153,41.91125,125
-87.67729,41.85151,65
-87.63654,41.84461,143
-87.67312,41.89579,55
-87.64728,41.94128,300
-87.68023,41.91682,179
-87.65012,41.96245,135
-87.66558,41.94051,188
-87.63755,41.92363,78
-87.6438,41.8865,195
-87.62184,41.81509,35
-87.66552,41.95828,65
-87.6615,41.89202,312
-87.69476,41.85305,60
-87.68277,41.89746,41
-87.54713,41.7476,70
-87.71612,41.91253,54
-87.66265,42.0113,49
-87.66314,42.01148,40
-87.66287,42.01004,50
-87.66455,42.0111,55
-87.68116,41.89765,68
-87.66071,41.86839,98
-87.66465,42.01,35
-87.66275,42.01154,32
-87.68107,41.92232,50
-87.63143,41.88652,100
-87.65583,41.93415,45
-87.64921,41.95439,80
-87.73058,41.94151,90
-87.72308,41.9289,100
-87.67578,41.85564,52
-87.71993,41.92761,160
-87.67574,41.91192,111
-87.69086,41.91286,90
-87.65159,41.9424,95
-87.62483,41.8632,150
-87.69028,41.80972,69
-87.70169,41.92584,1000
-87.68833,41.87314,104
-87.67692,41.92333,165
-87.61774,41.8881,125
-87.65267,41.91614,895
-87.69502,41.92748,121
-87.65967,41.94163,119
-87.62832,41.90578,145
-87.64821,41.93912,100
-87.62592,41.90143,110
-87.67008,42.00587,40
-87.65046,41.94708,75
-87.66095,41.94643,75
-87.64809,41.93339,70
-87.69029,41.97772,45
-87.63412,41.84862,200
-87.61877,41.81777,150
-87.68508,41.9454,175
-87.70178,41.79357,46
-87.62723,41.86951,150
-87.68089,41.96903,75
-87.70858,41.91924,55
-87.67247,41.89496,175
-87.67051,41.94041,60
-87.69803,41.9681,250
-87.63527,41.91541,99
-87.72712,41.95562,173
-87.65145,41.94539,170
-87.66071,41.86956,98
-87.68014,41.89643,115
-87.67304,41.90182,160
-87.60599,41.8255,400
-87.65015,41.92987,155
-87.68206,41.90953,150
-87.66421,41.93944,69
-87.62866,41.89053,63
-87.68164,41.95144,130
-87.77038,41.94794,83
-87.70182,41.93487,325
-87.74067,41.93786,40
-87.64378,41.88114,80
-87.78391,41.99255,150
-87.7127,41.92259,73
-87.60377,41.80253,39
-87.81612,41.93708,74
-87.63927,41.91341,80
-87.72061,41.93674,75
-87.673,41.91042,125
-87.66538,41.93821,25
-87.60536,41.68923,91
-87.66546,41.9385,30
-87.66668,41.85848,45
-87.68168,41.93979,55
-87.66565,41.94027,20
-87.65115,41.9461,145
-87.6489,41.91204,399
-87.66381,41.94516,350
-87.75149,41.97421,55
-87.65787,41.89079,140
-87.6505,41.85798,155
-87.66365,41.92131,125
-87.72681,41.95519,55
-87.62625,41.86565,88
-87.68492,41.84784,67
-87.62754,41.85471,200
-87.67212,41.98532,25
-87.64211,41.94228,125
-87.63397,41.87766,105
-87.67508,41.94666,230
-87.78709,41.93984,69
-87.78788,41.93984,49
-87.77406,41.95632,60
-87.6544,41.91792,499
-87.66365,41.93986,20
-87.78783,41.93989,44
-87.78782,41.93841,45
-87.78643,41.93991,59
-87.6693,41.99433,88
-87.68528,41.96426,125
-87.68645,41.91859,69
-87.63376,41.90509,125
-87.65906,41.94743,600
-87.66875,41.88155,120
-87.68792,41.89882,89
-87.63006,41.89278,118
-87.67294,41.9993,90
-87.65188,41.96407,90
-87.65809,41.89101,90
-87.68793,41.934,498
-87.69553,41.87687,89
-87.66349,41.9399,40
-87.6782,41.94184,85
-87.6156,41.81459,325
-87.68064,41.90137,60
-87.71558,41.92054,48
-87.66354,41.94097,119
-87.74931,41.97654,34
-87.7485,41.96194,95
-87.67043,41.99913,90
-87.76508,41.91435,45
-87.72759,41.75428,79
-87.60358,41.80094,150
-87.64966,41.89234,79
-87.65291,41.923,130
-87.65139,41.94696,75
-87.67392,41.91636,239
-87.61985,41.8918,280
-87.60985,41.78122,75
-87.64303,41.89426,69
-87.78705,41.97497,24
-87.65967,41.94316,290
-87.62824,41.85662,220
-87.78523,41.97558,23
-87.677,41.89955,80
-87.61969,41.89169,250
-87.66258,41.93187,975
-87.70767,41.96881,175
-87.69479,41.90692,134
-87.70795,41.95083,94
-87.67278,41.90304,200
-87.65681,41.89212,183
-87.64454,41.92803,152
-87.71763,41.97061,32
-87.64061,41.88124,129
-87.69867,42.01132,36
-87.6156,41.81459,188
-87.67913,41.90224,63
-87.7232,41.92448,249
-87.68852,41.91836,135
-87.72944,41.93369,40
-87.63952,41.91392,200
-87.64197,41.81593,65
-87.76421,41.79526,95
-87.67301,41.99396,200
-87.66152,42.00282,40
-87.65008,41.94695,115
-87.70917,41.92081,40
-87.65856,41.97051,120
-87.66586,41.94671,99
-87.68907,41.86963,70
-87.59451,41.77608,85
-87.69578,41.89983,94
-87.64953,41.91121,139
-87.687970000000007,41.87116,500
-87.65365,41.94754,65
-87.63952,41.93507,71
-87.64022,41.92212,789
-87.67489,41.99353,254
-87.73238,41.87528,29
-87.70487,41.94945,107
-87.67415,41.90855,72
-87.62446,41.89251,160
-87.61666,41.88596,120
-87.64798,41.94263,199
-87.67278,41.9168,60
-87.64309,41.94617,100
-87.70811,41.91687,65
-87.69651,41.90372,61
-87.66364,41.89182,250
-87.68409,41.9776,85
-87.63448,41.89502,295
-87.71722,41.92067,179
-87.65174,41.95568,160
-87.59822,41.80045,45
-87.56215,41.76042,35
-87.62873,41.89505,250
-87.61614,41.88786,149
-87.69056,41.95784,51
-87.65808,41.89427,299
-87.65722,41.89397,250
-87.70518,41.96982,40
-87.62845,41.89204,358
-87.62848,41.89201,184
-87.62837,41.89199,356
-87.6284,41.89199,379
-87.62863,41.89198,372
-87.6284,41.89198,367
-87.62845,41.89232,359
-87.62846,41.89209,376
-87.62912,41.89194,368
-87.62903,41.89211,373
-87.62837,41.89229,151
-87.716309999999993,41.93058,85
-87.6332,41.90296,46
-87.59999,41.78494,210
-87.61032,41.78414,120
-87.69894,41.9556,66
-87.65086,41.91278,85
-87.62837,41.89209,379
-87.64169,41.91091,150
-87.65566,41.97017,89
-87.59098,41.79916,100
-87.67266,41.91492,21
-87.67203,41.91063,35
-87.67199,41.95061,118
-87.59696,41.79727,75
-87.66764,41.85253,35
-87.66919,41.85374,27
-87.60668,41.74888,70
-87.57451,41.77002,150
-87.57537,41.77031,65
-87.67215,41.90925,40
-87.67641,41.94429,399
-87.73044,41.87662,200
-87.66957,41.94745,55
-87.65765,41.97945,120
-87.67007,41.95165,187
-87.71413,41.92191,89
-87.63671,41.9156,110
-87.71279,41.933839999999996,115
-87.66215,41.98501,149
-87.60254,41.80158,125
-87.63037,41.9063,250
-87.61084,41.78388,54
-87.75301,41.94859,90
-87.68778,42.01653,33
-87.68667,42.01747,25
-87.69085,41.9173,112
-87.68729,41.91934,29
-87.68585,41.92001,39
-87.61808,41.89234,200
-87.62985,41.89903,175
-87.71275,41.91942,70
-87.69119,41.96735,45
-87.69018,41.89958,120
-87.62147,41.89075,129
-87.68328,41.84926,30
-87.65079,41.9479,100
-87.62825,41.90287,1800
-87.78711,41.94,39
-87.66732,41.89862,349
-87.66945,41.90466,86
-87.59219,41.80186,90
-87.73437,41.87517,37
-87.68869,41.97733,50
-87.67652,41.82965,65
-87.67647,41.83099,50
-87.67684,41.82908,50
-87.66388,41.93839,30
-87.66393,41.93976,20
-87.67978,41.94455,199
-87.65602,41.83883,20
-87.66469,41.98229,80
-87.64645,41.94401,99
-87.68674,42.0169,30
-87.68778,42.01653,200
-87.63303,41.91093,159
-87.6455,41.9578,35
-87.64955,41.83936,80
-87.66949,41.85185,20
-87.62526,41.85558,149
-87.66597,41.94356,199
-87.64655,41.94287,75
-87.77371,41.88421,69
-87.62802,41.90849,71
-87.68412,41.87794,99
-87.63444,41.90108,65
-87.63222,41.85801,155
-87.68721,41.87994,77
-87.65102,41.94693,225
-87.62845,41.88055,325
-87.62489,41.8835,120
-87.69159,41.93281,95
-87.6647,41.93883,135
-87.69642,41.85331,52
-87.65597,41.98664,189
-87.80689,41.98684,75
-87.65285,41.83476,79
-87.61988,41.88704,95
-87.68874,41.91793,105
-87.69866,41.90945,112
-87.6222,41.7223,93
-87.60123,41.7745,60
-87.64958,41.83349,50
-87.64949,41.94547,25
-87.72853,41.91391,99
-87.65072,41.94473,25
-87.65505,41.94653,400
-87.64278,41.84388,60
-87.68585,41.93913,400
-87.71985,41.93493,108
-87.68015,41.94382,195
-87.78362,41.99415,50
-87.61385,41.83516,100
-87.65137,41.94689,20
-87.66425,41.98857,60
-87.64014,41.92798,66
-87.64145,41.857170000000004,150
-87.69902,41.95827,100
-87.65139,41.91802,85
-87.62707,41.85972,162
-87.69283,41.88351,119
-87.6272,41.86141,162
-87.64929,41.94529,30
-87.69774,41.97373,70
-87.64976,41.94476,20
-87.62592,41.85953,165
-87.64685,41.94398,199
-87.68691,41.92111,90
-87.6967,41.99805,65
-87.6641,41.8572,61
-87.62243,41.80409,63
-87.68364,41.89791,100
-87.62724,41.86804,145
-87.64681,41.94721,94
-87.64801,41.95473,89
-87.70659,41.97362,75
-87.68722,41.81707,100
-87.65015,41.94685,20
-87.6615,41.98384,120
-87.70942,41.96676,67
-87.67021,41.90172,118
-87.59187,41.80032,420
-87.6431,41.91115,139
-87.63862,41.89768,1499
-87.68381,41.94015,125
-87.62696,41.90317,149
-87.71692,41.85912,85
-87.67849,41.83027,23
-87.66472,41.97355,60
-87.70247,41.79541,100
-87.72936,41.93792,50
-87.73977,41.91757,30
-87.65805,41.83389,79
-87.61659,41.83852,100
-87.7067,41.96711,70
-87.68971,41.82412,45
-87.68037,41.89315,111
-87.66559,41.98098,75
-87.65006,41.94662,25
-87.67583,42.01313,21
-87.65968,41.94528,50
-87.64261,41.90794,200
-87.82569,41.93916,70
-87.70311,41.91563,99
-87.65456,41.85601,102
-87.70355,41.97142,25
-87.69446,41.89677,44
-87.6462,41.94434,55
-87.68063,41.89096,74
-87.66684,41.89598,299
-87.69184,41.91593,115
-87.66972,41.9776,48
-87.6881,41.97477,150
-87.64236,41.94185,123
-87.6755,41.95377,110
-87.65815,41.93135,500
-87.63979,41.91426,139
-87.64122,41.91405,349
-87.61925,41.8461,120
-87.70723,41.9166,70
-87.62836,41.90795,120
-87.65906,41.92194,75
-87.63054,41.90398,75
-87.68671,41.91901,39
-87.65401,41.94331,249
-87.65136,41.94533,30
-87.65169,41.9413,249
-87.69316,41.91085,93
-87.68636,41.91999,135
-87.6813,41.89646,99
-87.65842,41.97043,175
-87.627440000000007,41.90334,175
-87.65451,41.94354,85
-87.69654,42.01476,42
-87.6542,41.94291,85
-87.65433,41.83388,85
-87.70857,41.97719,141
-87.65537,41.94369,229
-87.65155,41.9415,85
-87.57505,41.77013,77
-87.70314,41.94751,70
-87.63447,41.9068,229
-87.68006,41.84955,90
-87.66413,41.7215,105
-87.66695,41.99657,115
-87.71344,41.92911,40
-87.72898,41.80632,119
-87.62833,41.89208,195
-87.62833,41.89208,278
-87.6285,41.89208,443
-87.62833,41.89208,367
-87.62833,41.89208,367
-87.62824,41.892,278
-87.62833,41.89208,363
-87.62833,41.89208,174
-87.62833,41.89208,635
-87.62833,41.89208,278
-87.65289,41.94105,85
-87.63512,41.84902,105
-87.6454,41.93379,101
-87.63047,41.90438,100
-87.64488,41.88652,200
-87.67755,41.84857,90
-87.68545,41.83259,88
-87.62369,41.8554,238
-87.58235,41.77251,225
-87.61778,41.85651,175
-87.6559,41.95066,250
-87.68618,41.91927,29
-87.69492,41.90848,100
-87.66612,42.01677,80
-87.69869,41.92292,99
-87.65017,41.94683,25
-87.68521,41.91785,100
-87.6644,41.90486,50
-87.68575,41.95093,140
-87.68397,41.92085,89
-87.64145,41.88111,139
-87.61793,41.85536,150
-87.57633,41.74134,80
-87.63953,41.88241,149
-87.6821,41.89895,105
-87.7132,41.96024,150
-87.65398,41.94661,400
-87.66974,41.89653,125
-87.65703,41.97207,50
-87.68466,41.84837,120
-87.66346,41.97394,70
-87.76875,41.97928,64
-87.70365,41.88459,83
-87.65592,41.96357,75
-87.65087,41.88312,159
-87.62409,41.85524,350
-87.68245,41.8967,134
-87.64411,41.92564,80
-87.68664,41.90964,85
-87.62542,41.85503,400
-87.62507,41.85479,600
-87.62293,41.85446,375
-87.64996,41.94553,25
-87.61123,41.81344,33
-87.63171,41.89678,125
-87.6328,41.90121,144
-87.64054,41.87843,10
-87.64187,41.8789,10
-87.63564,41.88581,210
-87.65088,41.95791,48
-87.64143,41.89685,210
-87.67477,41.90962,195
-87.63947,41.89649,235
-87.63976,41.89718,270
-87.77683,41.95722,40
-87.64036,41.87902,10
-87.64065,41.87876,10
-87.76517,41.97698,87
-87.77488,41.95784,55
-87.76723,41.79207,119
-87.70249,41.94745,99
-87.61712,41.81377,88
-87.66358,41.98681,200
-87.65113,41.85508,50
-87.62335,41.80754,26
-87.64265,41.88652,199
-87.64099,41.8771,10
-87.62898,41.89697,139
-87.65193,41.93509,129
-87.60999,41.78203,79
-87.68521,41.85035,75
-87.68897,41.91619,145
-87.63457,41.87798,145
-87.69627,41.92542,129
-87.72087,41.9599,123
-87.69055,41.90196,50
-87.66789,41.96236,200
-87.67179,41.90402,99
-87.57399,41.76361,40
-87.65417,41.94341,200
-87.71168,41.95464,79
-87.64134,41.88042,108
-87.63398,41.85315,181
-87.67077,41.9417,149
-87.72786,41.97122,291
-87.62966,41.88898,100
-87.63501,41.90832,233
-87.67945,41.91207,693
-87.69324,41.8929,125
-87.72096,41.87786,35
-87.68664,41.9158,132
-87.68731,41.91738,132
-87.68729,41.91546,145
-87.71115,41.95665,105
-87.73938,41.78226,60
-87.62505,41.8561,950
-87.61251,41.81063,176
-87.61168,41.81119,176
-87.64249,41.91757,150
-87.76924,41.94782,217
-87.67325,41.91076,39
-87.64168,41.90927,90
-87.62129,41.82997,30
-87.69249,41.92117,95
-87.64442,41.77132,79
-87.63332,41.88974,78
-87.6208,41.83116,175
-87.6965,41.91546,45
-87.69632,41.91606,44
-87.7469,41.99469,105
-87.65438,41.95302,230
-87.72071,41.87625,33
-87.71863,41.97269,176
-87.63203,41.8516,180
-87.66132,41.92179,150
-87.67406,41.8525,89
-87.66526,41.90568,262
-87.6676,41.96277,250
-87.66952,41.90763,899
-87.714,41.93424,75
-87.62794,41.88371,140
-87.77412,41.89983,104
-87.73029,41.96098,65
-87.68656,41.89823,70
-87.70714,41.93554,45
-87.69756,41.89938,150
-87.72455,41.95401,250
-87.63325,41.88882,180
-87.69069,41.92647,125
-87.69818,41.85252,52
-87.68878,41.89828,247
-87.63296,41.85003,49
-87.72622,41.94536,40
-87.65532,41.9492,750
-87.6637,41.84091,880
-87.72097,41.93087,120
-87.67259,41.97897,115
-87.64314,41.84414,100
-87.6371,41.89917,399
-87.63723,41.89853,399
-87.6373,41.89763,399
-87.6387,41.89941,399
-87.66259,41.95231,300
-87.64372,41.89932,115
-87.65635,41.89172,197
-87.6972,41.81714,80
-87.62444,41.88581,260
-87.66225,41.92186,150
-87.702,41.92641,60
-87.72181,41.93488,141
-87.62834,41.88324,200
-87.61534,41.8917,250
-87.64266,41.91972,500
-87.67855,41.91244,135
-87.62862,41.90637,63
-87.63027,41.90944,63
-87.69007,41.90398,40
-87.67632,42.01666,220
-87.64307,41.89958,117
-87.64233,41.90035,124
-87.64228,41.89898,125
-87.71093,41.96577,36
-87.64412,41.90035,121
-87.63091,41.90272,109
-87.71957,41.77735,31
-87.57798,41.72946,50
-87.64721,41.93475,96
-87.71081,41.9655,50
-87.66675,41.90039,99
-87.69087,41.97093,100
-87.63572,41.90858,189
-87.63439,41.88397,99
-87.64324,41.90083,135
-87.7099,41.91957,85
-87.63549,41.89984,141
-87.67613,41.90457,189
-87.71537,41.91145,110
-87.67239,41.89588,299
-87.69215,41.90004,175
-87.66425,41.96475,204
-87.68139,41.8497,500
-87.68835,41.82355,40
-87.57735,41.72941,35
-87.70897,41.9655,50
-87.70874,41.96688,50
-87.66017,41.88429,167
-87.62533,41.88365,199
-87.63937,41.92397,100
-87.69179,41.90451,250
-87.7079,41.9054,60
-87.66891,41.90929,120
-87.57816,41.7282,27
-87.69185,41.90584,185
-87.67362,42.00113,35
-87.66352,42.00858,50
-87.72903,41.97133,100
-87.67577,41.85316,75
-87.72286,41.87242,79
-87.67616,41.94264,87
-87.73109,41.97208,50
-87.71692,41.97846,150
-87.70015,41.97342,119
-87.71588,41.92535,142
-87.65303,41.93428,100
-87.61118,41.81462,187
-87.68323,41.92475,400
-87.72052,41.95611,99
-87.68464,41.86874,65
-87.68487,41.86948,99
-87.64527,41.84563,198
-87.69359,41.90148,90
-87.63834,41.85202,50
-87.66304,41.85768,59
-87.65372,41.94685,160
-87.7551,41.87561,200
-87.61269,41.81254,95
-87.71786,41.95478,125
-87.6417,41.72262,35
-87.67326,41.90046,99
-87.69096,41.9082,50
-87.78376,41.99224,85
-87.67982,41.90373,83
-87.62222,41.83031,90
-87.66483,41.89912,149
-87.66947,41.90668,99
-87.65149,41.93967,162
-87.73178,41.93841,45
-87.62129,41.82011,50
-87.58754,41.73529,85
-87.62129,41.82127,50
-87.60423,41.82146,60
-87.65509,41.8934,685
-87.65166,41.83363,44
-87.66999,41.90913,85
-87.63922,41.8514,70
-87.67571,42.01633,220
-87.65437,41.94595,85
-87.6537,41.83585,60
-87.68627,41.8787,60
-87.63372,41.88824,160
-87.65251,41.94325,120
-87.6594,41.94804,175
-87.65711,41.95842,77
-87.66113,41.87405,255
-87.63129,41.90427,114
-87.67886,41.87574,69
-87.6863,41.96682,190
-87.73109,41.97208,75
-87.69575,41.96682,92
-87.73109,41.97208,45
-87.65268,41.91943,200
-87.62194,41.79002,42
-87.647,41.88329,600
-87.65292,41.94118,79
-87.66941,41.90171,84
-87.59602,41.78471,34
-87.71944,41.91452,99
-87.66583,42.01716,80
-87.69526,41.87982,150
-87.76859,41.95528,45
-87.65883,41.96801,55
-87.646960000000007,41.91417,145
-87.6602,41.96899,122
-87.68624,41.91132,99
-87.75971,41.94247,119
-87.65788,41.8975,69
-87.63674,41.89935,898
-87.63857,41.89729,898
-87.77078,41.88968,30
-87.66567,41.90276,59
-87.66746,41.90263,59
-87.69013,41.90992,424
-87.72006,41.9345,149
-87.72006,41.9345,229
